OTUs	Phylum	Class	Order	Family	Genus	Species	Confidence
072ff669ef4f930e2fa48375f88e017f	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9984668
074f4f185a420324f1bb184171bb3c51	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bromii	0.9455763
0768fc467f7b14838525e7a339176f00	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.7628252
0770f48ec79e6221d4ebb1a1953fc044	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9999571
0787dabc574e44012339a5f7df4f841d	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.999941
07978046c33a0a012d6e83d930dcd49f	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified_Erysipelotrichaceae	unclassified_Erysipelotrichaceae	0.9999909
07a756927e3d9d353372d634ca04fe00	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	unclassified_Christensenella	0.999559
07ac61d53915359680133079384acb23	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.7771047
07c7ed10f5f2517a2fa9c6fdad00f024	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.8795384
07d6711d811469db47341066b9b71bb4	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9982438
07e08c8dbc4add0b731bc253d51bf6d7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.8896536
07e5f364ada2bbf7c4c65292d59b8a96	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.8329363
07e8b6e7109799185d191b993d00e0bb	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Dysgonomonas	unclassified_Dysgonomonas	0.9988266
0803e5f7e9904fe71af2d0be6e1b3db7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9135848
0804464e019d065a71fd1a8d3be6eb86	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9962246
080906cf813034e4e29d975c928e2eb7	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9933455
080a18545c17c9870a6e65a2fa4199aa	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
081ac62634cba73286e6b30a63900a56	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9732097
08248425305c43c8a56caa7e4f9f39ab	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	unclassified_Rhodobacteraceae	unclassified_Rhodobacteraceae	0.9980894
0833fda4a7115897c9c6e67e98617e29	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	unclassified_Rikenellaceae	unclassified_Rikenellaceae	0.9991398
084c38059ff10f2c6c2d3044c87ea2f4	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9717074
084d1f36a6b38f5cb16741fbed8bd7cc	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999341
084e83ab9d722b0eb2d1f56a442a79eb	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999632
086442e9fd88e0e73b7cf297ae3c42c5	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
0866dbefdf13f583423265f163fdeacd	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	Mogibacterium	unclassified_Mogibacterium	0.9814421
086b0031a0c854819014c5b0aad1cdce	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.9999999
086d0631e1b050b4f1aaf5d6ea435766	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Defluviitalea	Defluviitalea saccharophila	0.7426146
086f40321238d77cde514baaad1d4bd1	Firmicutes	Bacilli	Bacillales	Bacillaceae	Natronobacillus	unclassified_Natronobacillus	0.8661746
0876af780b0d03075fa1ad6385956ca6	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9989644
087794717cc6fabd869dc39338abe540	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	unclassified_Veillonellaceae	unclassified_Veillonellaceae	0.9985671
087b242af253636a7ef3e6b45d2732c5	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified_S24-7	unclassified_S24-7	0.9999964
087b745f4ce6ab516bf2e974d2fd415c	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
088ba4602785c247fe12f4ec0fb4a563	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.7167298
08998d720f1145146ee1e441012cf3fa	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9958505
0899ac885bec392b1d4fd8e6ec8ff44c	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.8873605
089a5e77f1fc84f21992c7242408901d	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
089b6d7d5640b16856582b9d99921322	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999994
08ac71ca336b507435b7bef7459c0872	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9969229
08aef0aeb964616eec7e3032e5cfe45f	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	1
08bb8a3f5526891084c1dabd0db45b5e	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified_S24-7	unclassified_S24-7	1
08cbd5ff0b7822372cbd9c17deabf7b0	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	unclassified_Christensenella	0.9997175
08ce7787d6fbcdd635ad8354662aa34b	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium	Clostridium methylpentosum	0.9512313
08d83908c0337603d203d75d8e0cd6e8	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	Clostridium lavalense	0.9233577
08eabbf771080c4ccf3bf2dafb7d83d9	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9998652
08efba06b3a2a903bb7e495710f59b9c	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9971203
08f27fa3ff07b9393e09b55313b43545	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.8468515
08fae13135904a895a2183ffe2ae5e18	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.999449
090871727cc5ea0d57601af01f3e2783	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	unclassified_Enterococcus	0.7645096
0910dd33c3350ffe9084dfa4dc9c57e7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia producta	0.9998064
091a25bfb1ebc147c3ff30591c32fe56	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9996164
092f06591065ebb21d603277e60309a6	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	Veillonella dispar	0.9740567
0933df65b9cbf8be4377240925a6c2ec	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.7272594
0938681cf008504abff706691a657584	Proteobacteria	Gammaproteobacteria	Alteromonadales	unclassified_Alteromonadales	unclassified_Alteromonadales	unclassified_Alteromonadales	0.997712
0944da83daa0a1a1d1b28462728b9e19	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.8694057
0947b13a69634404b1863a176e47e3aa	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	unclassified_Bulleidia	0.9286312
0951b21c091689c0c072451203a1d0ba	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Adlercreutzia	unclassified_Adlercreutzia	0.9842337
09532dd01a30cc775f5c1a67b7127b30	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	unclassified_Rikenellaceae	unclassified_Rikenellaceae	0.9979956
09782567d3a0bbef895768be0e51d596	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9994833
0982b5c78d54fda80b2a613397c36948	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999999
099313c5f5411da68cfa9b4b070f7d90	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified_Peptostreptococcaceae	unclassified_Peptostreptococcaceae	0.71785
09a65937e3426878a047a89dc6b9e966	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Macrococcus	Macrococcus caseolyticus	0.9313973
09a6d75f1dc429c693fcd7b0b51c7a9d	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.9966912
09b1dfc0476fb60721d0be080befc2c3	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9924705
09b6808301411a784c31c859bf1c96aa	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	unclassified_Aerococcaceae	unclassified_Aerococcaceae	0.7599116
09b799c25843164cb8209609daa05747	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9998812
09c4d7affb482d9960bb815e20cd1773	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
09d2672c1b2f93667a3c753fa8b4e226	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9766101
09d48387b4d6160bcb3f1cbf5ff670cd	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.7021515
09d80117c69c255be0e630063400c99c	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus mucosae	0.9997382
09d97d7baf9c249c7b076828118812fb	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9311031
09dc851983d43a2251694a32ea5e2d22	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	unclassified_Veillonellaceae	unclassified_Veillonellaceae	0.8487175
09dc8e807a3a8b8301b400173e572e13	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus equorum	0.9094393
09e3aff9c228e200cc48d9b814c7a61b	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.7963661
09ea698b1103e15995deff25d321894f	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.8263297
09f9b623aab77c3a16e72b9f0be129a5	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	unclassified_Lactococcus	0.9999989
0a06035f2a99cac49b7c91b17845df03	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7754691
0a09237ca283b6828377156472baffb2	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9951405
0a1e31334519ba924d11548f8c7875bb	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.8112941
0a2857de2dc1b6441bcf3a7b2a944580	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella stercorea	0.9999998
0a4b245d03fb0c58e6fa85bbaa31d453	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	unclassified_Parabacteroides	0.9998591
0a537b31c5290d35748a050b03fcfd94	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.7587294
0a5ae69df06cbfa29ca6c7b005dd5469	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.9999944
0a655a50de8390eff9a92f2f49079d6e	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	0.9999235
0a76844959b56f0dd2694ee1a95f5863	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9969835
0a7c25507f779e5b17493f0707676e2a	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	unclassified_Akkermansia	1
0a9825e52060a8819a4a88189cbbb62a	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.8770847
0acffafa2b4b600905abd3e2cf57dfe3	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	Akkermansia muciniphila	1
0ad986cfea7f50a26923bf6fd885a9d5	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.9992681
0b0ec809963793535c450f4a8b94add7	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
0b12f3496ca32389d47a853526384783	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri	0.9999861
0b19943d32ef2443fa12631f4b7821bc	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.9999982
0b337a246194cec5e4444b3228134705	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified_S24-7	unclassified_S24-7	0.9994726
0b58b8f8b50206281399d8d221f9ff31	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9875812
0b657173300f7c0f68764c007b3738c2	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unclassified_Prevotellaceae	unclassified_Prevotellaceae	0.9940886
0b784ac2f4ef2a8895c2eeea3bece9c9	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9370207
0b7b38658b1296f44c2fb7ac42230361	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	1
0b7b4c55a7e64d07dc331fcba7e0b8cd	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9998934
0b8dc097bddfc0cadf28609d1e5e5cf9	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.8231073
0b9256c1a22dbedcaaaf58ef890fcdca	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999984
0b9e63c0b8f0777530c5068d2266e0bc	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter	unclassified_Turicibacter	0.999998
0b9ece4f2c2768362006fbfcf0b2560a	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.9999924
0bad66668212784ddc58d45af6608be8	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.9844057
0bb22684452536f339e59777f2a33dac	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
0bd45b1779f7da3ceabf462fe6ccf8d9	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	1
0bdc31714217ee2cdc7bcb82502d5dc4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9826335
0bdfe2f49605f4beebe09174cfb6378e	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9890595
0bf7e2a2184cad9d19115f4de6d1adc4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	unclassified_Dorea	0.9931299
0bfa89e1c7c2c350994ba67ef8f3afa9	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9998386
0c1197240ead734b21f9b50cd574762a	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	unclassified_Roseburia	0.9767103
0c1f6c7a2236561f7bc4ac1f3830afb5	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9999867
0c2ca7ffa198191a29c7a9026c12c4bb	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
0c32e6380e906ec425b722d36b260107	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.9938906
0c3574ecbec366b1f32399d1524f9bf4	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9997792
0c3d465044a5756fbc508b2a03bf57ce	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.9999995
0c42781dea8bec1ad5b0ce94a3fc5c11	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unclassified_Bacteroides	0.9999993
0c543e45a1fb54543152c1f56d84561a	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	unclassified_Parabacteroides	0.9999992
0c84e82c6f26cfb95cbc627c558a0653	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9996042
0c8b722d827aa88c94fb16f0355e6819	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9972707
0c8e0f53e84299970d98fcfacdb551b0	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium subterminale	0.9999799
0c98d5a1ba3e7e7f17c12806c3d0c09d	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.890137
0ca16e0667b7960dbd635ffb32533c90	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9993771
0cab17ad7dca88c47424e6cb1ef7b9db	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9309206
0cb0398a4a4390c9e8a4ba40177b19fd	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9723315
0cb7ae77f29ae812d177519057c000eb	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Helcococcus	unclassified_Helcococcus	1
0cc49ddc4f82e3927aea3607b29d62e4	Synergistetes	Synergistia	Synergistales	Synergistaceae	Synergistes	unclassified_Synergistes	0.999999
0cc7d24191d0cd41fe5d3d72d5c02b5a	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9927942
0ccf96f014da4fd6f7b9ef71fa3ac124	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unclassified_Bacteroides	1
0cd59dad74d83d6b10e4b8e5e28aed8e	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.983674
0ce8b55560130da14065dbac4663b005	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9998055
0d00083187aef3be866dbae334a242a2	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	unclassified_Fibrobacter	0.997853
0d0c2980c32cdf7ae33e8909fe970052	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.999625
0d1187ef2a4925b5968744c1d861734b	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	1
0d148c5e6f41f82c24b4f4cb94976d5e	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	unclassified_Parabacteroides	0.9999998
0d2b5fb9d773692223047ce882d0edc7	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9996191
0d2dc0b6af16d0fb0f885a0af5766d94	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus callidus	0.9950661
0d4165f4224ea020e911a83d497aa2b8	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	unclassified_Faecalibacterium	0.7339494
0d642754c7ecea96a007e592d82a9f05	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	0.9993404
0d6accdc6d9c8b8e2cd8e84480b99751	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9992306
0d712b8245d3070a09e3fe45a232bb14	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7548435
